"X2","X3","X4","X5","X6","X7","X8","X9","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Cylichna","Cylichna_cylindracea","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Cylichna",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Bulla","Bulla_striata","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Bulla",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Philine","Philine_exigua","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Philine",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Desmopterus","Desmopterus_papilio","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Desmopterus",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Odostomia","Odostomia_plicata","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Odostomia",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Gascoignella","Gascoignella_nukuli","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Gascoignella",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Nudibranchia","Chromodoris","Chromodoris_tinctoria","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Nudibranchia","Chromodoris",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Acarus","Acarus_siro","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Acarus",NA
"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Mammalia","Macaca","Macaca_mulatta","Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Mammalia","Macaca",NA
"Eukaryota","Excavata","Metamonada","Preaxostyla","Oxymonadida","Polymastigidae","Monocercomonoides","Monocercomonoides_sp.","Eukaryota","Excavata","Metamonada","Preaxostyla","Oxymonadida","Polymastigidae","Monocercomonoides",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Heteroconchia","Chama","Chama_gryphoides","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Heteroconchia","Chama",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-V","Dino-Group-V_X","Dino-Group-V_XX","Dino-Group-V_XX_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-V",NA,NA,NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Spencermartinsia","Rhizophlyctis_harderi","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhizophlyctis",NA
"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhyzophidiales","Rhyzophidiales_sp.","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhyzophidiales",NA
"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhizophydium","Rhizophydium_sp.","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhizophydium",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Kazachstania","Kazachstania_viticola","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Kazachstania",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces","Saccharomyces_cariocanus","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Naumovozyma","Naumovozyma_sp.","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Naumovozyma",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Kluyveromyces","Kluyveromyces_sp.","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Kluyveromyces",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Pycnogonida","Anoplodactylus","Anoplodactylus_evansi","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Pycnogonida","Anoplodactylus",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Hanseniaspora","Hanseniaspora_valbyensis","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Hanseniaspora",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium","Pelagostrobilidium_neptuni","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Chironomus","Chironomus_tepperi","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Chironomus",NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Phainogullmia","Phainogullmia_aurata","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Phainogullmia",NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Vorticella","Vorticella_microstoma","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Vorticella",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorita","Chromadorita_leuckarti","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorita",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Metacylis","Metacylis_angulata","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Metacylis",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Thoracosphaeraceae_X","Thoracosphaeraceae_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae",NA,NA
"Eukaryota","Stramenopiles","Pseudofungi","MAST-2","MAST-2_X","MAST-2_XX","MAST-2_XXX","MAST-2_XXX_sp.","Eukaryota","Stramenopiles","Pseudofungi","MAST-2",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Gonostomum","Gonostomum_namibiense","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Gonostomum",NA
"Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B-Group-I","RAD-B-Group-I_X","RAD-B-Group-I_X_sp.","Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B-Group-I",NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_pellucidum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_pallidum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","Gephyrocapsa_sp.","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Blastodiniaceae","Blastodinium","Blastodinium_contortum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Blastodiniaceae","Blastodinium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium","Alexandrium_hiranoi","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-13","Dino-Group-II-Clade-13_X","Dino-Group-II-Clade-13_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-13",NA,NA
"Eukaryota","Amoebozoa","Conosa","Archamoebea","Archamoebea_X","Entamoebidae","Entamoeba","Entamoeba_suis","Eukaryota","Amoebozoa","Conosa","Archamoebea","Archamoebea_X","Entamoebidae","Entamoeba",NA
"Eukaryota","Amoebozoa","Conosa","Archamoebea","Archamoebea_X","Entamoebidae","Entamoeba","Entamoeba_hartmanni","Eukaryota","Amoebozoa","Conosa","Archamoebea","Archamoebea_X","Entamoebidae","Entamoeba",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Monogenea","Monopisthocotylea","Gyrodactyloides","Gyrodactyloides_bychowskii","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Monogenea","Monopisthocotylea","Gyrodactyloides",NA
"Eukaryota","Amoebozoa","Conosa","Archamoebea","Archamoebea_X","Entamoebidae","Entamoeba","Entamoeba_chattoni","Eukaryota","Amoebozoa","Conosa","Archamoebea","Archamoebea_X","Entamoebidae","Entamoeba",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Hetrodiniaceae","Heterodinium","Heterodinium_rigdeniae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Hetrodiniaceae","Heterodinium",NA
"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Teleaulax","Teleaulax_sp.","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Teleaulax",NA
"Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","Crustomastix_didyma","Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-28","Dino-Group-II-Clade-28_X","Dino-Group-II-Clade-28_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-28",NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Thecadiniaceae","Thecadinium","Thecadinium_yashimaense","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Thecadiniaceae","Thecadinium",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Parallelostrombidium","Parallelostrombidium_paralatum","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Parallelostrombidium",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-39","Dino-Group-II-Clade-39_X","Dino-Group-II-Clade-39_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-39",NA,NA
"Eukaryota","Hacrobia","Haptophyta","Pavlovophyceae","Pavlovales","Pavlovaceae","Pavlova","Pavlova_sp.","Eukaryota","Hacrobia","Haptophyta","Pavlovophyceae","Pavlovales","Pavlovaceae","Pavlova",NA
"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Tokophryidae","Tokophrya","Tokophrya_huangmeiensis","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Tokophryidae","Tokophrya",NA
"Eukaryota","Opisthokonta","Fungi","Blastocladiomycota","Blastocladiomycotina","Blastocladiomycetes","Coelomomyces","Coelomomyces_stegomyiae","Eukaryota","Opisthokonta","Fungi","Blastocladiomycota","Blastocladiomycotina","Blastocladiomycetes","Coelomomyces",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5","Dino-Group-II-Clade-5_X","Dino-Group-II-Clade-5_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5",NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium","Alexandrium_fundyense","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Protoceratiaceae","Protoceratium","Protoceratium_reticulatum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Protoceratiaceae","Protoceratium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrophacaceae","Fragilidium","Fragilidium_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrophacaceae","Fragilidium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_lima","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_monovelum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-4","Amoebophrya","Amoebophrya_ceratii","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-4","Amoebophrya",NA
"Eukaryota","Amoebozoa","Lobosa","Discosea-Longamoebia","Dermamoebida","Mayorellidae","Mayorella","Mayorella_sp.","Eukaryota","Amoebozoa","Lobosa","Discosea-Longamoebia","Dermamoebida","Mayorellidae","Mayorella",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Lyromonadidae","Sawyeria","Sawyeria_marylandensis","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Lyromonadidae","Sawyeria",NA
"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Rhodomonas","Rhodomonas_sp.","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Rhodomonas",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium_catenatum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_abei","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Euplotidae","Moneuplotes","Moneuplotes_vannus","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Euplotidae","Moneuplotes",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium_dorsalisulcum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Bysmatrum","Bysmatrum_gregarium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Bysmatrum",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Pelagodinium","Pelagodinium_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Pelagodinium",NA
"Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiales_X","Chrysocampanula","Chrysocampanula_spinifera","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiales_X","Chrysocampanula",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Scrippsiella","Scrippsiella_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Scrippsiella",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-20","Dino-Group-II-Clade-20_X","Dino-Group-II-Clade-20_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-20",NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-17","Dino-Group-II-Clade-17_X","Dino-Group-II-Clade-17_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-17",NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Gambierdiscus","Gambierdiscus_scabrosus","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Gambierdiscus",NA
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Polyplicariidae","Polyplicarium","Polyplicarium_sp.","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Polyplicariidae","Polyplicarium",NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Trichostomatia","Isotrichidae_1","Isotricha","Isotricha_sp.","Eukaryota","Alveolata","Ciliophora","Litostomatea","Trichostomatia","Isotrichidae_1","Isotricha",NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX","Litostomatea_XXX","Litostomatea_XXX_sp.","Eukaryota","Alveolata","Ciliophora","Litostomatea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX","Balantidion","Balantidion_pellucidum","Eukaryota","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX","Balantidion",NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymaria","Lacrymaria_sp.","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymaria",NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_4","Didiniidae","Didiniidae_X","Didiniidae_X_sp.","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_4","Didiniidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymariidae_X","Lacrymariidae_X_sp.","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum","Loxophyllum_perihoplophorum","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium","Alexandrium_mediterraneum","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Dictyostelea","Dictyosteliida","Dictyosteliida_X","Dictyostelium","Dictyostelium_polycephalum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Dictyostelea","Dictyosteliida","Dictyosteliida_X","Dictyostelium",NA
"Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus_clade_B","Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus",NA
"Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Conocephalum","Conocephalum_conicum","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Conocephalum",NA
"Eukaryota","Alveolata","Ciliophora","Prostomatea_1","Prostomatea_1_X","Colepidae","Tiarina","Tiarina_fusa","Eukaryota","Alveolata","Ciliophora","Prostomatea_1","Prostomatea_1_X","Colepidae","Tiarina",NA
"Eukaryota","Alveolata","Ciliophora","CONThreeP","CONThreeP_X","CONThreeP_XX","CONThreeP_XXX","CONThreeP_XXX_sp.","Eukaryota","Alveolata","Ciliophora","CONThreeP",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_A","Leegaardiellidae_A_X","Leegaardiellidae_A_X_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_pulex","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium",NA
