"Kingdom","Supergroup","Division","Class","Order","Family","Genus","Species","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Alveolata","Ciliophora","Prostomatea_1","Prostomatea_1_X","Colepidae","Tiarina","Tiarina_fusa","Eukaryota","Alveolata","Ciliophora","Prostomatea_1","Prostomatea_1_X","Colepidae","Tiarina","Tiarina_fusa"
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_gutrula","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_gutrula"
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_pulex","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_pulex"
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_coatsi","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_coatsi"
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium",NA,"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium",NA
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_rubrum","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_rubrum"
"Eukaryota","Rhizaria","Radiolaria","Acantharea","Arthracanthida-Symphyacanthida","Arthracanthida-Symphyacanthida_X",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Acantharea","Arthracanthida-Symphyacanthida","Arthracanthida-Symphyacanthida_X",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Collodaria_X","Collodaria_XX","Collodaria_XX_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Collodaria_X","Collodaria_XX","Collodaria_XX_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Sphaerozoidae","Thalassicolla","Thalassicolla_melacapsa","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Sphaerozoidae","Thalassicolla","Thalassicolla_melacapsa"
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara","Trichotokara_nothriae","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara","Trichotokara_nothriae"
"Eukaryota","Rhizaria","Cercozoa","Endomyxa","Endomyxa_X","Endo4-lineage","Endo4-lineage_X","Endo4-lineage_X_sp.","Eukaryota","Rhizaria","Cercozoa","Endomyxa","Endomyxa_X","Endo4-lineage","Endo4-lineage_X","Endo4-lineage_X_sp."
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Vexilliferidae","Vexillifera","Vexillifera_tasmaniana","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Vexilliferidae","Vexillifera","Vexillifera_tasmaniana"
"Eukaryota","Amoebozoa","Lobosa","Tubulinea","Leptomyxida","Flabellulidae","Paraflabellula","Paraflabellula_hoguae","Eukaryota","Amoebozoa","Lobosa","Tubulinea","Leptomyxida","Flabellulidae","Paraflabellula","Paraflabellula_hoguae"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Pyloniidae-Spongodiscidae_X","Pyloniidae-Spongodiscidae_X_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Pyloniidae-Spongodiscidae_X","Pyloniidae-Spongodiscidae_X_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Spongotrochus","Spongotrochus_glacialis","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Spongotrochus","Spongotrochus_glacialis"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida-Group-I",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida-Group-I",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Spongodiscidae-Coccodiscidae_X","Spongodiscidae-Coccodiscidae_X_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Spongodiscidae-Coccodiscidae_X","Spongodiscidae-Coccodiscidae_X_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Cypassis","Cypassis_irregularis","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Cypassis","Cypassis_irregularis"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Ethmosphaeridae","Styptosphaera","Styptosphaera_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Ethmosphaeridae","Styptosphaera","Styptosphaera_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium","Hexacontium_gigantheum","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium","Hexacontium_gigantheum"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Dictyocoryne","Dictyocoryne_truncatum","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Dictyocoryne","Dictyocoryne_truncatum"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium","Hexacontium_pachydermum","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium","Hexacontium_pachydermum"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X","Actinomma","Actinomma_boreale","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X","Actinomma","Actinomma_boreale"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium",NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinella","Globigerinella_aequilateralis","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinella","Globigerinella_aequilateralis"
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara","Trichotokara_eunicae","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara","Trichotokara_eunicae"
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia",NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Hemigastrostyla","Hemigastrostyla_enigmatica","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Hemigastrostyla","Hemigastrostyla_enigmatica"
